column,"螺纹钢（Φ16-25mm,HRB400）_fixed_GR","线材（Φ6.5mm,HPB300）_fixed_GR","普通中板（20mm,Q235）_fixed_GR","热轧普通薄板（3mm,Q235）_fixed_GR","无缝钢管（219*6,20#）_fixed_GR",角钢（5#）_fixed_GR,电解铜（1#）_fixed_GR,铝锭（A00）_fixed_GR,铅锭（1#）_fixed_GR,锌锭（0#）_fixed_GR,硫酸（98%）_fixed_GR,烧碱(液碱，32%)_fixed_GR,甲醇（优等品）_fixed_GR,纯苯（石油苯，工业级）_fixed_GR,苯乙烯（一级品）_fixed_GR,聚乙烯（LLDPE，7042）_fixed_GR,聚丙烯（T30S）_fixed_GR,聚氯乙烯（SG5）_fixed_GR,顺丁胶（BR9000）_fixed_GR,涤纶长丝（FDY150D/96F）_fixed_GR,液化天然气（LNG）_fixed_GR,液化石油气（LPG）_fixed_GR,汽油（97#）_fixed_GR,汽油（93#）_fixed_GR,柴油（0#）_fixed_GR,石蜡（58#半）_fixed_GR,无烟煤（2号洗中块）_fixed_GR,普通混煤（4500大卡）_fixed_GR,山西大混（5000大卡）_fixed_GR,山西优混（5500大卡）_fixed_GR,大同混煤（5800大卡）_fixed_GR,焦煤（1/3焦煤）_fixed_GR,焦炭（二级冶金焦）_fixed_GR,复合硅酸盐水泥（P.C 32.5袋装）_fixed_GR,普通硅酸盐水泥（P.O 42.5散装）_fixed_GR,浮法平板玻璃（4.8/5mm）_fixed_GR,稻米（粳稻米）_fixed_GR,小麦（国标三等）_fixed_GR,玉米（黄玉米二等）_fixed_GR,棉花（皮棉，白棉三级）_fixed_GR,生猪（外三元）_fixed_GR,大豆（黄豆）_fixed_GR,豆粕（粗蛋白含量≥43%）_fixed_GR,花生（油料花生米）_fixed_GR,尿素（小颗料）_fixed_GR,复合肥（硫酸钾复合肥）_fixed_GR,农药(草甘膦，95%原药）_fixed_GR,纸浆（漂白化学浆）_fixed_GR,瓦楞纸（高强）_fixed_GR,黑色金属GR,有色金属GR,化工产品GR,石油天然气GR,煤炭GR,非金属建材GR,农产品GR,农业生产资料GR,林产品GR,总增长率9
尿素（小颗料）_fixed_GR,0.7592304657994826,0.805845836684402,0.7681512062576203,0.6672727829490941,0.8460157801755664,0.8732543403601544,0.635447398348882,0.5857082796118115,0.4380119074984879,0.5889577235131651,0.6222629226980719,0.39787675430477754,0.5378063285584505,0.4974572671525586,0.3928443493844993,0.3673328395737616,0.4585988088130085,0.5527892526152942,0.45568298710534294,0.4732388820806531,0.49346613267445677,0.5634033711063982,0.4087793999345634,0.6118397011889084,0.6171014044044085,0.5183907165768591,0.8177008196781977,0.6960933470593071,0.6791597874424997,0.7948756668600025,0.6316724622162231,0.8166152381102031,0.6552506441381596,0.7558567274894292,0.731993320827802,0.6621889743670445,0.5317283028311101,0.43366697088147443,0.6219212736845467,0.599980205840988,0.5759484063991822,0.5754672442667434,0.49525650456042436,0.48236531502185565,1.0000000000000002,0.7297249229456748,0.6810572470700742,0.6420651668176797,0.6245568852573852,0.8710749644285501,0.6408436893014853,0.5137431401832779,0.5896463214096983,0.8293247554061339,0.7278069455301538,0.5274857093463889,0.89973272309019,0.7107381516348683,0.7919584002514908
复合肥（硫酸钾复合肥）_fixed_GR,0.6808516142326055,0.7150446161976448,0.6614035878128861,0.5456838943227259,0.7975696871159399,0.8026716227615719,0.5121506722374729,0.5110388425196555,0.633883914040292,0.6515865912736525,0.6903270336866661,0.7788127425641292,0.4346267854316289,0.4747320339211423,0.3725910439201935,0.4410108791357808,0.39801677964487886,0.6101156474071395,0.5452723024996909,0.5139447929869694,0.5749490477518711,0.5142243829448842,0.6264817776542608,0.6449665645989554,0.7454287685873799,0.6291135529351163,0.8141616094249543,0.5464297553510599,0.5784166113525631,0.6600392749087356,0.5846287962937128,0.6800523645150923,0.5511327874659177,0.7875662424839958,0.8446000416771829,0.6009790871034463,0.8054508669781713,0.5007205138493663,0.6966985596806335,0.6327643976574273,0.660989108754983,0.6413252108764881,0.6379550741059576,0.6597148915170435,0.7297249229456748,0.9999882079531233,0.5694502361301502,0.6359707036475234,0.5447174537207954,0.7090761987903822,0.5789199893273382,0.5492855505389506,0.5999884794383961,0.6155021979242415,0.7304866768325399,0.6791441044897596,0.8240454570399731,0.6009403565093191,0.6651921994451578
农药(草甘膦，95%原药）_fixed_GR,0.7130104306749644,0.7704311918749336,0.7301612533072209,0.7646429402304371,0.793235812133949,0.807347716342958,0.7452603277871089,0.6681981806861457,0.5596577179249116,0.5787412570974586,0.6033963935292674,0.5815174382275297,0.6017293956494181,0.5410847093061257,0.4325790410062274,0.30923421805202717,0.6414915173385717,0.611392008005977,0.5427631510882549,0.5025296974463679,0.5246066633626071,0.5728549727247867,0.4735527143565223,0.5261246917671076,0.6677708514769757,0.47524743660534996,0.7597176717464741,0.6801021222105873,0.6422436948654057,0.701771125842701,0.6495831561089039,0.6820335338599799,0.7483541105312589,0.5995877908405759,0.6020885314378681,0.679336978005621,0.5769101985884909,0.5651906247442171,0.5879233755896284,0.6595385665052693,0.47869501173480855,0.6238366272449934,0.519331254114408,0.41666671163776026,0.6810572470700742,0.5694502361301502,1.0000000000000002,0.5896599242268441,0.6994743967994912,0.7978144746202714,0.6908112911005226,0.6145521848290657,0.5921167390084324,0.7632694820888626,0.6480130587335551,0.43239794927563896,0.8704662802065852,0.7561654605198693,0.8759824731744623
纸浆（漂白化学浆）_fixed_GR,0.6857134217839885,0.6400578790013234,0.7101087725915278,0.6778154631044973,0.8849974660985793,0.7855428234906543,0.7115149438655233,0.46895339447983314,0.6400730117722575,0.8817696501990012,0.6740342583206086,0.6131491802244613,0.7033636507812808,0.6421645371079313,0.5917966923278106,0.5084733182442912,0.41520080411065746,0.4771405254318503,0.6802722148005341,0.5425263113811722,0.4793903843821062,0.5490288410150395,0.5628961809542381,0.5371100230388592,0.4857255978873548,0.5943408011111884,0.7560203703951409,0.78153365776592,0.7872354459275909,0.7589396886422775,0.8064665448912536,0.786829545810644,0.5848924530681544,0.6197627268255556,0.6011515857903236,0.6341920815875494,0.4783973653598493,0.5241541030735105,0.636518424770091,0.9086361312333167,0.6274004269055155,0.5249435033120934,0.32980414771821864,0.5253172493919754,0.6420651668176797,0.6359707036475234,0.5896599242268441,1.0000000000000002,0.8405905587923932,0.7395079086847614,0.8672777775702418,0.7545022670746007,0.615484182088696,0.5809921248617997,0.5595947341359423,0.5265858023167356,0.7523494083366171,0.9373744261359102,0.7893684754400645
瓦楞纸（高强）_fixed_GR,0.8150256435478296,0.8150256435478296,0.8367397398517578,0.8307340226801415,0.8295120860777072,0.8224931486300332,0.7609064482082024,0.5548373683701043,0.7202236307339892,0.8180651285362514,0.48483668520357276,0.5656362332243998,0.634600247884199,0.6327095351438901,0.5087173125508675,0.45890607973238806,0.43373395747177274,0.6429293906513839,0.6301980120184952,0.4613420019662373,0.4164857315340687,0.4975359304292156,0.39885860920169564,0.5092866335264773,0.47642319158704743,0.565526473509537,0.7045177454920937,0.7584009702624874,0.7658826332183257,0.7247680960274661,0.7078609922386255,0.7935070708607458,0.7698604720519401,0.802697115918846,0.8018890509957919,0.7679353773266412,0.48285580854372795,0.5526089951191322,0.6044787384803405,0.7857506471996899,0.5116012844625433,0.5246023814561783,0.37243138701191775,0.4834999363353534,0.6245568852573852,0.5447174537207954,0.6994743967994912,0.8405905587923932,1.0000000000000002,0.8161356422175164,0.890786467630566,0.7628644025487072,0.5267904430922747,0.7787934673956425,0.8126561069669572,0.5195445669713911,0.5711296357724928,0.9883269334610197,0.8159672864044728
黑色金属GR,0.9657921762434283,1.0000000000000002,0.9535263146095542,0.9289023768869823,0.9801806654520615,1.0000000000000002,0.8204290370314836,0.7568108721755631,0.6869631051298659,0.7731240340306554,0.6577705938616228,0.5379617958900279,0.635245026987353,0.6963908797019828,0.5365743823442564,0.5034651005135649,0.5173331641297514,0.7344804579035149,0.6977928143353503,0.536196699332283,0.5118239796611628,0.565876887248819,0.5765917672670919,0.540988638838061,0.63124010229406,0.5018352306920848,0.8763289913395549,0.7200138311062245,0.7242829268510741,0.8445895278020594,0.7324144672857338,0.8053405009188782,0.7827894343603254,0.8175602618161053,0.8012576051044634,0.8618358352180974,0.6926855308846881,0.5472042403638158,0.6753019438028933,0.6839554443153193,0.43731323928559507,0.6314564066258654,0.558606083370409,0.526895298934377,0.8710749644285501,0.7090761987903822,0.7978144746202714,0.7395079086847614,0.8161356422175164,1.0000000000000002,0.8127761034494225,0.6801898133180927,0.63405367806079,0.8349492010831417,0.8086294444559381,0.6448671030198241,0.9132670169239074,0.8432442883336498,0.947969807745647
有色金属GR,0.7653120490020343,0.7459853745195784,0.7733584080947703,0.7986523139348911,0.9173365108224961,0.7898507544735941,0.750726575215811,0.7561693339978691,0.7879862556002423,0.9467377947934927,0.608133713731441,0.6483421689344353,0.7187545927711745,0.6672433237681581,0.4691591732640859,0.4351826862261043,0.46812654250450153,0.6736235636648705,0.6552693019382296,0.5088960689681793,0.4792173525400537,0.518070188393305,0.3904923420171219,0.4395921028918901,0.5665950683512209,0.5449554468197373,0.7939874177788905,0.8753887250110008,0.8307652364730684,0.8102441694005419,0.8364630938634131,0.7466990175948721,0.726473595954284,0.6967364865912159,0.6390819456714264,0.6853657885681527,0.47901638398075846,0.5746844112379089,0.7198927778049227,0.9001633998455456,0.5067544397846001,0.6042106436311547,0.38834235217131824,0.5416922466352077,0.6408436893014853,0.5789199893273382,0.6908112911005226,0.8672777775702418,0.890786467630566,0.8127761034494225,1.0000000000000002,0.7944946108194422,0.5216732059626242,0.7179766857782058,0.6806422898964261,0.5017839965645258,0.7023275492678929,0.9528078579900586,0.8867347243581816
化工产品GR,0.6413287349925983,0.5695891788957328,0.6486889087527742,0.6155502831400967,0.8124623221813566,0.6991155403236755,0.6418496355424982,0.5400415835116077,0.6376372141259529,0.8035049870411718,0.6105210610403866,0.6570266085409735,0.876434912125605,0.7965654210766794,0.6814622013357966,0.44095274798603795,0.5465300925382898,0.5296586780497721,0.8707910982603593,0.6377236270129927,0.42616685400787196,0.5745430790052738,0.4503121074634579,0.5433450217847619,0.635985609845698,0.6331376753946235,0.75358223725347,0.7139178398342558,0.6997216522810484,0.6533708320586642,0.7190383352295985,0.7391153418782752,0.5413786861104994,0.5363455003965805,0.46865455534726674,0.4450920544933967,0.5088588107422906,0.6778257732009317,0.5990126982541523,0.8106391413290223,0.5494029433916352,0.5015470854678643,0.39534584391771865,0.4791263186345531,0.5137431401832779,0.5492855505389506,0.6145521848290657,0.7545022670746007,0.7628644025487072,0.6801898133180927,0.7944946108194422,1.0000000000000002,0.6263712204636636,0.5334593825852945,0.5064599997273384,0.3610953131256795,0.5838564381287916,0.7939274852354911,0.7030805147109493
石油天然气GR,0.5501427894683977,0.5541686498266789,0.595008740100769,0.5615666518035363,0.7392942123193299,0.6761954882464023,0.6034130936422606,0.47395402881959087,0.3735207605312302,0.49825223280912617,0.6528533223903606,0.3884823537042942,0.660592909137074,0.5559248152362539,0.43559897800933356,0.34488507263999235,0.4771753473232622,0.39773308494092996,0.5455481886263028,0.41309644825732605,0.7727767034052659,0.7456826430958494,0.6808403272334566,0.8263044395238918,0.6764969259049869,0.5606417736337322,0.6983218905277377,0.5287020352776148,0.48193055342681435,0.5986033724635825,0.5455019795852158,0.682702878656989,0.4819662007212889,0.5048808121316586,0.4243178980758006,0.4153137413703149,0.6180172010311648,0.5563571502407003,0.578379120855116,0.6068254075509254,0.5716847007615281,0.5121049567754594,0.35606142310787614,0.41964047793503173,0.5896463214096983,0.5999884794383961,0.5921167390084324,0.615484182088696,0.5267904430922747,0.63405367806079,0.5216732059626242,0.6263712204636636,1.0000000000000002,0.5948411191493119,0.4779981245189179,0.3636467484632675,0.7579927400343931,0.6046897860141102,0.7513020073295098
煤炭GR,0.8117796299276296,0.798277779528121,0.7975770352058719,0.7975770352058719,0.7671676125717628,0.8177936338708525,0.6862266589618563,0.6405357647050469,0.7213481500649318,0.6846991907552653,0.6416353725433065,0.6089248695068264,0.5546184530902655,0.4468166374726726,0.37975063297534445,0.49871585485303005,0.5974341671970392,0.6916259511480228,0.4844771696303173,0.4645391206084097,0.5408531114488432,0.500870935311258,0.49692094633522077,0.5362530731696674,0.6016686628963386,0.4304401644095732,0.7971775037084191,0.8095916163401783,0.8044427608064961,0.8171828124289783,0.8231569069406731,0.8411547670552275,0.8411547670552275,0.8141510599688749,0.7665482466387286,0.7565219896708361,0.5486148792812794,0.5315991448058316,0.6432017745721605,0.6235545625347757,0.44211293465499346,0.6596626590985718,0.5429821594032022,0.47975818562679085,0.8293247554061339,0.6155021979242415,0.7632694820888626,0.5809921248617997,0.7787934673956425,0.8349492010831417,0.7179766857782058,0.5334593825852945,0.5948411191493119,1.0000000000000002,0.8411547670552275,0.5704546978406531,0.796359284742143,0.798277779528121,0.8263648905178825
非金属建材GR,0.7869917850982329,0.7820512894357642,0.7975770352058719,0.7975770352058719,0.7820512894357642,0.7916809829629978,0.6761399268376984,0.6590017748096698,0.786991479658164,0.6422612726549767,0.5698206367769351,0.5774245368913409,0.4308618833511192,0.5092481812175902,0.378598015821456,0.46990624026976124,0.34818919696306855,0.7172904053792417,0.48535882423584903,0.4087226989913753,0.4469517357786106,0.40929444484348043,0.44741482962059903,0.4876816539429437,0.5971809477933033,0.454877551562894,0.7215825203063939,0.7810298363066965,0.814158436421773,0.8065625700383093,0.756062399225427,0.8411547670552275,0.8411547670552275,0.9153796330044005,0.8860596604251,0.7983620375006987,0.6767599227434915,0.5290295316035568,0.6656532172420989,0.5532812352786796,0.37999743963204796,0.6981457191095426,0.5710162757986393,0.505028423324489,0.7278069455301538,0.7304866768325399,0.6480130587335551,0.5595947341359423,0.8126561069669572,0.8086294444559381,0.6806422898964261,0.5064599997273384,0.4779981245189179,0.8411547670552275,1.0000000000000002,0.6163478441372754,0.6743325553779811,0.7746407509499227,0.8151337586388709
农产品GR,0.568606733685947,0.5795807732778783,0.6260424021937454,0.5937660638547304,0.676994812421576,0.7260313219747851,0.5752772587579857,0.4825155557053046,0.6841685399257427,0.42308274442937177,0.5753937116765993,0.4123537711194837,0.2872294963679271,0.5199175229396195,0.3045081629164454,0.5304816487401481,0.3263472678543794,0.47280323500429566,0.274852852114257,0.4703655952005664,0.3129634299548568,0.3016035342404809,0.3626937328725804,0.36577956564310454,0.37696040756042154,0.5876722410188496,0.6981016752568426,0.6432967822975464,0.6443464045726031,0.7392141665881345,0.5706957031507514,0.7334121947292496,0.4622221263993043,0.8115128409122937,0.6161058312001139,0.6527020703793076,0.7826125945253942,0.31997326973109974,0.5719236907443279,0.5383062291630293,0.4513513514330693,0.66658070575055,0.44429057962880836,0.6756219395098813,0.5274857093463889,0.6791441044897596,0.43239794927563896,0.5265858023167356,0.5195445669713911,0.6448671030198241,0.5017839965645258,0.3610953131256795,0.3636467484632675,0.5704546978406531,0.6163478441372754,1.0000000000000002,0.5286031829495561,0.509145366544289,0.6267280631142258
农业生产资料GR,0.7955785974412585,0.8590101476886663,0.8194154535514775,0.7224054930833232,0.9107406704948814,0.968507598913081,0.7360365892122442,0.5985176212879052,0.4726129765381779,0.6868076488164176,0.6655769468857939,0.5298470953090392,0.5604586342038702,0.5012750264317728,0.37711847793761233,0.36096221725791466,0.6056463586228399,0.6150945618767566,0.6389077583409829,0.49507417747754584,0.680227854466936,0.5724406547450211,0.4568073736278409,0.6635161456711979,0.7109016366487929,0.5325181900206153,0.8754599947581766,0.7306115166142158,0.6803855766905276,0.8234037236941227,0.6870804360946058,0.8586404773206734,0.6754249516112318,0.6988216081309775,0.6328794231288556,0.6196216626263661,0.6502243259434995,0.5175810803995565,0.6175902307895017,0.7032091387685767,0.5790278313557372,0.5864016382479547,0.5378015986020701,0.5181270973601328,0.89973272309019,0.8240454570399731,0.8704662802065852,0.7523494083366171,0.5711296357724928,0.9132670169239074,0.7023275492678929,0.5838564381287916,0.7579927400343931,0.796359284742143,0.6743325553779811,0.5286031829495561,1.0000000000000002,0.7116880226758318,0.8312065273674365
林产品GR,0.8150256435478296,0.8224931486300332,0.8420440899619782,0.8150302239746914,0.938492340422205,0.8610709337879012,0.7912207035401477,0.6075419427080629,0.6961125036734421,0.8622625628642735,0.7435593479511106,0.6083404298039455,0.7077154872723135,0.6567608752913062,0.5188248381523047,0.49207294330793405,0.4836809132440692,0.6177674372833836,0.6852320317334614,0.5287346562720504,0.4830062181770751,0.5452520350428165,0.6512055284823288,0.6051074524987379,0.5979547778207288,0.5528468579165196,0.781607188349233,0.8365204629975422,0.7716541485874654,0.7894522581180737,0.8064140687368158,0.8244387952200408,0.7642890860221062,0.791034083636819,0.7910275464881703,0.7877758029882302,0.519814871914909,0.5516651501613835,0.6951452565750049,0.8614731886311875,0.5167886272115911,0.581009531072713,0.49218951049745313,0.5165023307656132,0.7107381516348683,0.6009403565093191,0.7561654605198693,0.9373744261359102,0.9883269334610197,0.8432442883336498,0.9528078579900586,0.7939274852354911,0.6046897860141102,0.798277779528121,0.7746407509499227,0.509145366544289,0.7116880226758318,1.0000000000000002,0.8510742538526571
总增长率9,0.893256935105369,0.9091326441408635,0.8819389028372436,0.8673587088072362,0.9129871605217966,0.9406250452277823,0.797472059911008,0.7065918220610454,0.7269619644303185,0.8084793303897787,0.709064758730327,0.5757177438211752,0.659939653716177,0.6039774099056583,0.503804864259971,0.5607662524155492,0.6335898252782837,0.7115189242847011,0.6030533339628442,0.5402300272675307,0.6936352045194961,0.6665134431085727,0.6025887067385571,0.6348252971151374,0.7048214291372862,0.604426966323432,0.8046968797311195,0.7737634966257108,0.7821060005388598,0.7858445975374918,0.7850067252946034,0.8205048062709231,0.8077232201530294,0.7960043269482125,0.7819332810845997,0.7768293787174051,0.661948870426892,0.5890277694876143,0.6546450164297948,0.7058453241539456,0.6497329070604304,0.6314564066258654,0.5627378849329832,0.49686301107621605,0.7919584002514908,0.6651921994451578,0.8759824731744623,0.7893684754400645,0.8159672864044728,0.947969807745647,0.8867347243581816,0.7030805147109493,0.7513020073295098,0.8263648905178825,0.8151337586388709,0.6267280631142258,0.8312065273674365,0.8510742538526571,1.0000000000000002
